mask,frame,dataset,class_name
Dresden/train/Masks/abdominal_wall/03/22.png,Dresden/train/Frames/abdominal_wall/03/22.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/23.png,Dresden/train/Frames/abdominal_wall/03/23.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/24.png,Dresden/train/Frames/abdominal_wall/03/24.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/25.png,Dresden/train/Frames/abdominal_wall/03/25.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/26.png,Dresden/train/Frames/abdominal_wall/03/26.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/27.png,Dresden/train/Frames/abdominal_wall/03/27.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/28.png,Dresden/train/Frames/abdominal_wall/03/28.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/29.png,Dresden/train/Frames/abdominal_wall/03/29.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/30.png,Dresden/train/Frames/abdominal_wall/03/30.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/31.png,Dresden/train/Frames/abdominal_wall/03/31.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/32.png,Dresden/train/Frames/abdominal_wall/03/32.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/33.png,Dresden/train/Frames/abdominal_wall/03/33.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/34.png,Dresden/train/Frames/abdominal_wall/03/34.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/35.png,Dresden/train/Frames/abdominal_wall/03/35.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/36.png,Dresden/train/Frames/abdominal_wall/03/36.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/37.png,Dresden/train/Frames/abdominal_wall/03/37.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/38.png,Dresden/train/Frames/abdominal_wall/03/38.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/39.png,Dresden/train/Frames/abdominal_wall/03/39.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/40.png,Dresden/train/Frames/abdominal_wall/03/40.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/41.png,Dresden/train/Frames/abdominal_wall/03/41.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/42.png,Dresden/train/Frames/abdominal_wall/03/42.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/43.png,Dresden/train/Frames/abdominal_wall/03/43.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/44.png,Dresden/train/Frames/abdominal_wall/03/44.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/45.png,Dresden/train/Frames/abdominal_wall/03/45.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/46.png,Dresden/train/Frames/abdominal_wall/03/46.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/47.png,Dresden/train/Frames/abdominal_wall/03/47.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/48.png,Dresden/train/Frames/abdominal_wall/03/48.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/49.png,Dresden/train/Frames/abdominal_wall/03/49.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/50.png,Dresden/train/Frames/abdominal_wall/03/50.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/51.png,Dresden/train/Frames/abdominal_wall/03/51.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/52.png,Dresden/train/Frames/abdominal_wall/03/52.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/53.png,Dresden/train/Frames/abdominal_wall/03/53.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/54.png,Dresden/train/Frames/abdominal_wall/03/54.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/55.png,Dresden/train/Frames/abdominal_wall/03/55.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/56.png,Dresden/train/Frames/abdominal_wall/03/56.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/57.png,Dresden/train/Frames/abdominal_wall/03/57.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/58.png,Dresden/train/Frames/abdominal_wall/03/58.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/59.png,Dresden/train/Frames/abdominal_wall/03/59.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/60.png,Dresden/train/Frames/abdominal_wall/03/60.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/61.png,Dresden/train/Frames/abdominal_wall/03/61.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/03/62.png,Dresden/train/Frames/abdominal_wall/03/62.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/00.png,Dresden/train/Frames/abdominal_wall/04/00.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/01.png,Dresden/train/Frames/abdominal_wall/04/01.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/02.png,Dresden/train/Frames/abdominal_wall/04/02.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/03.png,Dresden/train/Frames/abdominal_wall/04/03.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/04.png,Dresden/train/Frames/abdominal_wall/04/04.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/05.png,Dresden/train/Frames/abdominal_wall/04/05.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/06.png,Dresden/train/Frames/abdominal_wall/04/06.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/07.png,Dresden/train/Frames/abdominal_wall/04/07.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/08.png,Dresden/train/Frames/abdominal_wall/04/08.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/09.png,Dresden/train/Frames/abdominal_wall/04/09.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/10.png,Dresden/train/Frames/abdominal_wall/04/10.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/11.png,Dresden/train/Frames/abdominal_wall/04/11.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/12.png,Dresden/train/Frames/abdominal_wall/04/12.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/13.png,Dresden/train/Frames/abdominal_wall/04/13.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/14.png,Dresden/train/Frames/abdominal_wall/04/14.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/15.png,Dresden/train/Frames/abdominal_wall/04/15.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/16.png,Dresden/train/Frames/abdominal_wall/04/16.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/17.png,Dresden/train/Frames/abdominal_wall/04/17.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/18.png,Dresden/train/Frames/abdominal_wall/04/18.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/19.png,Dresden/train/Frames/abdominal_wall/04/19.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/20.png,Dresden/train/Frames/abdominal_wall/04/20.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/21.png,Dresden/train/Frames/abdominal_wall/04/21.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/22.png,Dresden/train/Frames/abdominal_wall/04/22.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/23.png,Dresden/train/Frames/abdominal_wall/04/23.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/24.png,Dresden/train/Frames/abdominal_wall/04/24.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/25.png,Dresden/train/Frames/abdominal_wall/04/25.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/26.png,Dresden/train/Frames/abdominal_wall/04/26.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/27.png,Dresden/train/Frames/abdominal_wall/04/27.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/28.png,Dresden/train/Frames/abdominal_wall/04/28.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/29.png,Dresden/train/Frames/abdominal_wall/04/29.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/30.png,Dresden/train/Frames/abdominal_wall/04/30.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/31.png,Dresden/train/Frames/abdominal_wall/04/31.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/32.png,Dresden/train/Frames/abdominal_wall/04/32.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/33.png,Dresden/train/Frames/abdominal_wall/04/33.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/34.png,Dresden/train/Frames/abdominal_wall/04/34.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/35.png,Dresden/train/Frames/abdominal_wall/04/35.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/36.png,Dresden/train/Frames/abdominal_wall/04/36.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/37.png,Dresden/train/Frames/abdominal_wall/04/37.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/38.png,Dresden/train/Frames/abdominal_wall/04/38.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/39.png,Dresden/train/Frames/abdominal_wall/04/39.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/40.png,Dresden/train/Frames/abdominal_wall/04/40.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/41.png,Dresden/train/Frames/abdominal_wall/04/41.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/42.png,Dresden/train/Frames/abdominal_wall/04/42.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/43.png,Dresden/train/Frames/abdominal_wall/04/43.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/44.png,Dresden/train/Frames/abdominal_wall/04/44.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/45.png,Dresden/train/Frames/abdominal_wall/04/45.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/46.png,Dresden/train/Frames/abdominal_wall/04/46.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/47.png,Dresden/train/Frames/abdominal_wall/04/47.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/48.png,Dresden/train/Frames/abdominal_wall/04/48.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/49.png,Dresden/train/Frames/abdominal_wall/04/49.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/50.png,Dresden/train/Frames/abdominal_wall/04/50.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/51.png,Dresden/train/Frames/abdominal_wall/04/51.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/52.png,Dresden/train/Frames/abdominal_wall/04/52.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/53.png,Dresden/train/Frames/abdominal_wall/04/53.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/54.png,Dresden/train/Frames/abdominal_wall/04/54.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/55.png,Dresden/train/Frames/abdominal_wall/04/55.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/56.png,Dresden/train/Frames/abdominal_wall/04/56.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/57.png,Dresden/train/Frames/abdominal_wall/04/57.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/04/58.png,Dresden/train/Frames/abdominal_wall/04/58.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/00.png,Dresden/train/Frames/abdominal_wall/06/00.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/01.png,Dresden/train/Frames/abdominal_wall/06/01.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/02.png,Dresden/train/Frames/abdominal_wall/06/02.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/03.png,Dresden/train/Frames/abdominal_wall/06/03.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/04.png,Dresden/train/Frames/abdominal_wall/06/04.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/05.png,Dresden/train/Frames/abdominal_wall/06/05.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/06.png,Dresden/train/Frames/abdominal_wall/06/06.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/07.png,Dresden/train/Frames/abdominal_wall/06/07.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/08.png,Dresden/train/Frames/abdominal_wall/06/08.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/09.png,Dresden/train/Frames/abdominal_wall/06/09.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/10.png,Dresden/train/Frames/abdominal_wall/06/10.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/11.png,Dresden/train/Frames/abdominal_wall/06/11.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/12.png,Dresden/train/Frames/abdominal_wall/06/12.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/13.png,Dresden/train/Frames/abdominal_wall/06/13.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/14.png,Dresden/train/Frames/abdominal_wall/06/14.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/15.png,Dresden/train/Frames/abdominal_wall/06/15.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/16.png,Dresden/train/Frames/abdominal_wall/06/16.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/17.png,Dresden/train/Frames/abdominal_wall/06/17.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/18.png,Dresden/train/Frames/abdominal_wall/06/18.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/19.png,Dresden/train/Frames/abdominal_wall/06/19.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/20.png,Dresden/train/Frames/abdominal_wall/06/20.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/21.png,Dresden/train/Frames/abdominal_wall/06/21.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/22.png,Dresden/train/Frames/abdominal_wall/06/22.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/23.png,Dresden/train/Frames/abdominal_wall/06/23.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/24.png,Dresden/train/Frames/abdominal_wall/06/24.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/25.png,Dresden/train/Frames/abdominal_wall/06/25.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/26.png,Dresden/train/Frames/abdominal_wall/06/26.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/27.png,Dresden/train/Frames/abdominal_wall/06/27.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/28.png,Dresden/train/Frames/abdominal_wall/06/28.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/29.png,Dresden/train/Frames/abdominal_wall/06/29.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/30.png,Dresden/train/Frames/abdominal_wall/06/30.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/31.png,Dresden/train/Frames/abdominal_wall/06/31.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/32.png,Dresden/train/Frames/abdominal_wall/06/32.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/33.png,Dresden/train/Frames/abdominal_wall/06/33.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/34.png,Dresden/train/Frames/abdominal_wall/06/34.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/35.png,Dresden/train/Frames/abdominal_wall/06/35.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/36.png,Dresden/train/Frames/abdominal_wall/06/36.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/37.png,Dresden/train/Frames/abdominal_wall/06/37.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/38.png,Dresden/train/Frames/abdominal_wall/06/38.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/39.png,Dresden/train/Frames/abdominal_wall/06/39.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/40.png,Dresden/train/Frames/abdominal_wall/06/40.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/41.png,Dresden/train/Frames/abdominal_wall/06/41.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/42.png,Dresden/train/Frames/abdominal_wall/06/42.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/43.png,Dresden/train/Frames/abdominal_wall/06/43.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/44.png,Dresden/train/Frames/abdominal_wall/06/44.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/45.png,Dresden/train/Frames/abdominal_wall/06/45.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/46.png,Dresden/train/Frames/abdominal_wall/06/46.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/47.png,Dresden/train/Frames/abdominal_wall/06/47.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/48.png,Dresden/train/Frames/abdominal_wall/06/48.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/49.png,Dresden/train/Frames/abdominal_wall/06/49.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/50.png,Dresden/train/Frames/abdominal_wall/06/50.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/51.png,Dresden/train/Frames/abdominal_wall/06/51.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/52.png,Dresden/train/Frames/abdominal_wall/06/52.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/53.png,Dresden/train/Frames/abdominal_wall/06/53.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/54.png,Dresden/train/Frames/abdominal_wall/06/54.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/55.png,Dresden/train/Frames/abdominal_wall/06/55.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/56.png,Dresden/train/Frames/abdominal_wall/06/56.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/57.png,Dresden/train/Frames/abdominal_wall/06/57.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/06/58.png,Dresden/train/Frames/abdominal_wall/06/58.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/00.png,Dresden/train/Frames/abdominal_wall/07/00.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/01.png,Dresden/train/Frames/abdominal_wall/07/01.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/02.png,Dresden/train/Frames/abdominal_wall/07/02.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/03.png,Dresden/train/Frames/abdominal_wall/07/03.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/04.png,Dresden/train/Frames/abdominal_wall/07/04.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/05.png,Dresden/train/Frames/abdominal_wall/07/05.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/06.png,Dresden/train/Frames/abdominal_wall/07/06.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/07.png,Dresden/train/Frames/abdominal_wall/07/07.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/08.png,Dresden/train/Frames/abdominal_wall/07/08.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/09.png,Dresden/train/Frames/abdominal_wall/07/09.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/10.png,Dresden/train/Frames/abdominal_wall/07/10.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/11.png,Dresden/train/Frames/abdominal_wall/07/11.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/12.png,Dresden/train/Frames/abdominal_wall/07/12.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/13.png,Dresden/train/Frames/abdominal_wall/07/13.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/14.png,Dresden/train/Frames/abdominal_wall/07/14.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/15.png,Dresden/train/Frames/abdominal_wall/07/15.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/16.png,Dresden/train/Frames/abdominal_wall/07/16.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/17.png,Dresden/train/Frames/abdominal_wall/07/17.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/18.png,Dresden/train/Frames/abdominal_wall/07/18.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/19.png,Dresden/train/Frames/abdominal_wall/07/19.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/20.png,Dresden/train/Frames/abdominal_wall/07/20.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/21.png,Dresden/train/Frames/abdominal_wall/07/21.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/22.png,Dresden/train/Frames/abdominal_wall/07/22.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/23.png,Dresden/train/Frames/abdominal_wall/07/23.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/24.png,Dresden/train/Frames/abdominal_wall/07/24.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/25.png,Dresden/train/Frames/abdominal_wall/07/25.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/26.png,Dresden/train/Frames/abdominal_wall/07/26.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/27.png,Dresden/train/Frames/abdominal_wall/07/27.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/28.png,Dresden/train/Frames/abdominal_wall/07/28.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/29.png,Dresden/train/Frames/abdominal_wall/07/29.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/30.png,Dresden/train/Frames/abdominal_wall/07/30.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/31.png,Dresden/train/Frames/abdominal_wall/07/31.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/32.png,Dresden/train/Frames/abdominal_wall/07/32.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/33.png,Dresden/train/Frames/abdominal_wall/07/33.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/34.png,Dresden/train/Frames/abdominal_wall/07/34.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/35.png,Dresden/train/Frames/abdominal_wall/07/35.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/36.png,Dresden/train/Frames/abdominal_wall/07/36.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/37.png,Dresden/train/Frames/abdominal_wall/07/37.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/38.png,Dresden/train/Frames/abdominal_wall/07/38.png,Dresden,abdominal_wall
Dresden/train/Masks/abdominal_wall/07/39.png,Dresden/train/Frames/abdominal_wall/07/39.png,Dresden,abdominal_wall
